variable,areaName,Borough,areaType,value
2013-01-01,Woodstock,Bronx,neighborhood,2
2013-02-01,All Downtown,Manhattan,submarket,2051
2013-02-01,All Midtown,Manhattan,submarket,1712
2013-02-01,All Upper East Side,Manhattan,submarket,1944
2013-02-01,All Upper Manhattan,Manhattan,submarket,725
2013-02-01,All Upper West Side,Manhattan,submarket,1000
2013-02-01,Astoria,Queens,neighborhood,62
2013-02-01,Auburndale,Queens,neighborhood,7
2013-02-01,Bath Beach,Brooklyn,neighborhood,19
2013-02-01,Battery Park City,Manhattan,neighborhood,131
2013-02-01,Bay Ridge,Brooklyn,neighborhood,102
2013-02-01,Baychester,Bronx,neighborhood,0
2013-02-01,Bayside,Queens,neighborhood,32
2013-02-01,Bedford Park,Bronx,neighborhood,3
2013-02-01,Bedford-Stuyvesant,Brooklyn,neighborhood,115
2013-02-01,Bellerose,Queens,neighborhood,1
2013-02-01,Belmont,Bronx,neighborhood,2
2013-02-01,Bensonhurst,Brooklyn,neighborhood,12
2013-02-01,Bergen Beach,Brooklyn,neighborhood,12
2013-02-01,Boerum Hill,Brooklyn,neighborhood,24
2013-02-01,Borough Park,Brooklyn,neighborhood,14
2013-02-01,Briarwood,Queens,neighborhood,34
2013-02-01,Brighton Beach,Brooklyn,neighborhood,56
2013-02-01,Bronx,Bronx,borough,736
2013-02-01,Bronxwood,Bronx,neighborhood,7
2013-02-01,Brooklyn,Brooklyn,borough,2130
2013-02-01,Brooklyn Heights,Brooklyn,neighborhood,118
2013-02-01,Brookville,Queens,neighborhood,0
2013-02-01,Brownsville,Brooklyn,neighborhood,7
2013-02-01,Bushwick,Brooklyn,neighborhood,48
2013-02-01,Cambria Heights,Queens,neighborhood,2
2013-02-01,Canarsie,Brooklyn,neighborhood,39
2013-02-01,Carroll Gardens,Brooklyn,neighborhood,42
2013-02-01,Castle Hill,Bronx,neighborhood,0
2013-02-01,Central Harlem,Manhattan,neighborhood,285
2013-02-01,Central Park South,Manhattan,neighborhood,80
2013-02-01,Central Queens,Queens,submarket,474
2013-02-01,Chelsea,Manhattan,neighborhood,305
2013-02-01,Chinatown,Manhattan,neighborhood,10
2013-02-01,City Island,Bronx,neighborhood,11
2013-02-01,Civic Center,Manhattan,neighborhood,13
2013-02-01,Clearview,Queens,neighborhood,6
2013-02-01,Clinton Hill,Brooklyn,neighborhood,77
2013-02-01,Co-op City,Bronx,neighborhood,0
2013-02-01,Cobble Hill,Brooklyn,neighborhood,42
2013-02-01,College Point,Queens,neighborhood,6
2013-02-01,Columbia St Waterfront District,Brooklyn,neighborhood,16
2013-02-01,Concourse,Bronx,neighborhood,26
2013-02-01,Coney Island,Brooklyn,neighborhood,11
2013-02-01,Corona,Queens,neighborhood,16
2013-02-01,Country Club,Bronx,neighborhood,2
2013-02-01,Crotona Park East,Bronx,neighborhood,1
2013-02-01,Crown Heights,Brooklyn,neighborhood,56
2013-02-01,DUMBO,Brooklyn,neighborhood,47
2013-02-01,Ditmas Park,Brooklyn,neighborhood,32
2013-02-01,Douglaston,Queens,neighborhood,9
2013-02-01,Downtown Brooklyn,Brooklyn,neighborhood,81
2013-02-01,Dyker Heights,Brooklyn,neighborhood,5
2013-02-01,East Brooklyn,Brooklyn,submarket,313
2013-02-01,East Elmhurst,Queens,neighborhood,5
2013-02-01,East Flatbush,Brooklyn,neighborhood,71
2013-02-01,East Harlem,Manhattan,neighborhood,96
2013-02-01,East New York,Brooklyn,neighborhood,87
2013-02-01,East Tremont,Bronx,neighborhood,10
2013-02-01,East Village,Manhattan,neighborhood,97
2013-02-01,Eastchester,Bronx,neighborhood,1
2013-02-01,Edenwald,Bronx,neighborhood,2
2013-02-01,Elmhurst,Queens,neighborhood,20
2013-02-01,Financial District,Manhattan,neighborhood,323
2013-02-01,Flatbush,Brooklyn,neighborhood,41
2013-02-01,Flatiron,Manhattan,neighborhood,170
2013-02-01,Flatlands,Brooklyn,neighborhood,11
2013-02-01,Floral Park,Queens,neighborhood,0
2013-02-01,Flushing,Queens,neighborhood,121
2013-02-01,Fordham,Bronx,neighborhood,7
2013-02-01,Forest Hills,Queens,neighborhood,195
2013-02-01,Fort Greene,Brooklyn,neighborhood,52
2013-02-01,Fresh Meadows,Queens,neighborhood,0
2013-02-01,Gerritsen Beach,Brooklyn,neighborhood,6
2013-02-01,Glen Oaks,Queens,neighborhood,34
2013-02-01,Glendale,Queens,neighborhood,2
2013-02-01,Gowanus,Brooklyn,neighborhood,9
2013-02-01,Gramercy Park,Manhattan,neighborhood,151
2013-02-01,Gravesend,Brooklyn,neighborhood,55
2013-02-01,Greenpoint,Brooklyn,neighborhood,39
2013-02-01,Greenwich Village,Manhattan,neighborhood,232
2013-02-01,Greenwood,Brooklyn,neighborhood,21
2013-02-01,Hamilton Heights,Manhattan,neighborhood,76
2013-02-01,Highbridge,Bronx,neighborhood,1
2013-02-01,Hillcrest,Queens,neighborhood,2
2013-02-01,Hollis,Queens,neighborhood,0
2013-02-01,Howard Beach,Queens,neighborhood,12
2013-02-01,Hunts Point,Bronx,neighborhood,1
2013-02-01,Inwood,Manhattan,neighborhood,47
2013-02-01,Jackson Heights,Queens,neighborhood,108
2013-02-01,Jamaica,Queens,neighborhood,3
2013-02-01,Jamaica Estates,Queens,neighborhood,11
2013-02-01,Jamaica Hills,Queens,neighborhood,1
2013-02-01,Kensington,Brooklyn,neighborhood,56
2013-02-01,Kew Gardens,Queens,neighborhood,42
2013-02-01,Kew Gardens Hills,Queens,neighborhood,14
2013-02-01,Kingsbridge,Bronx,neighborhood,14
2013-02-01,Laconia,Bronx,neighborhood,0
2013-02-01,Laurelton,Queens,neighborhood,5
2013-02-01,Little Italy,Manhattan,neighborhood,11
2013-02-01,Little Neck,Queens,neighborhood,7
2013-02-01,Long Island City,Queens,neighborhood,127
2013-02-01,Longwood,Bronx,neighborhood,0
2013-02-01,Lower East Side,Manhattan,neighborhood,103
2013-02-01,Manhattan,Manhattan,borough,7436
2013-02-01,Manhattan Beach,Brooklyn,neighborhood,5
2013-02-01,Marble Hill,Manhattan,neighborhood,0
2013-02-01,Marine Park,Brooklyn,neighborhood,10
2013-02-01,Maspeth,Queens,neighborhood,6
2013-02-01,Melrose,Bronx,neighborhood,1
2013-02-01,Middle Village,Queens,neighborhood,7
2013-02-01,Midtown,Manhattan,neighborhood,288
2013-02-01,Midtown East,Manhattan,neighborhood,1051
2013-02-01,Midtown South,Manhattan,neighborhood,78
2013-02-01,Midtown West,Manhattan,neighborhood,215
2013-02-01,Midwood,Brooklyn,neighborhood,75
2013-02-01,Mill Basin,Brooklyn,neighborhood,10
2013-02-01,Morningside Heights,Manhattan,neighborhood,55
2013-02-01,Morris Heights,Bronx,neighborhood,7
2013-02-01,Morris Park,Bronx,neighborhood,19
2013-02-01,Morrisania,Bronx,neighborhood,1
2013-02-01,Mott Haven,Bronx,neighborhood,2
2013-02-01,NYC,,city,12756
2013-02-01,New Hyde Park,Queens,neighborhood,0
2013-02-01,Nolita,Manhattan,neighborhood,15
2013-02-01,North Brooklyn,Brooklyn,submarket,146
2013-02-01,North Corona,Queens,neighborhood,22
2013-02-01,Northeast Queens,Queens,submarket,347
2013-02-01,Northwest Brooklyn,Brooklyn,submarket,520
2013-02-01,Northwest Queens,Queens,submarket,215
2013-02-01,Norwood,Bronx,neighborhood,10
2013-02-01,Oakland Gardens,Queens,neighborhood,8
2013-02-01,Ocean Parkway,Brooklyn,neighborhood,0
2013-02-01,Old Mill Basin,Brooklyn,neighborhood,3
2013-02-01,Ozone Park,Queens,neighborhood,4
2013-02-01,Park Slope,Brooklyn,neighborhood,166
2013-02-01,Parkchester,Bronx,neighborhood,11
2013-02-01,Pelham Bay,Bronx,neighborhood,8
2013-02-01,Pelham Gardens,Bronx,neighborhood,2
2013-02-01,Pelham Parkway,Bronx,neighborhood,0
2013-02-01,Pomonok,Queens,neighborhood,2
2013-02-01,Port Morris,Bronx,neighborhood,0
2013-02-01,Prospect Heights,Brooklyn,neighborhood,64
2013-02-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,28
2013-02-01,Prospect Park,Brooklyn,submarket,303
2013-02-01,Prospect Park South,Brooklyn,neighborhood,16
2013-02-01,Queens,Queens,borough,1123
2013-02-01,Queens Village,Queens,neighborhood,3
2013-02-01,Red Hook,Brooklyn,neighborhood,12
2013-02-01,Rego Park,Queens,neighborhood,64
2013-02-01,Richmond Hill,Queens,neighborhood,4
2013-02-01,Ridgewood,Queens,neighborhood,7
2013-02-01,Riverdale,Bronx,neighborhood,537
2013-02-01,Rockaway All,Queens,neighborhood,13
2013-02-01,Roosevelt Island,Manhattan,neighborhood,4
2013-02-01,Rosedale,Queens,neighborhood,1
2013-02-01,Schuylerville,Bronx,neighborhood,1
2013-02-01,Seagate,Brooklyn,neighborhood,0
2013-02-01,Sheepshead Bay,Brooklyn,neighborhood,149
2013-02-01,Soho,Manhattan,neighborhood,120
2013-02-01,Soundview,Bronx,neighborhood,9
2013-02-01,South Brooklyn,Brooklyn,submarket,848
2013-02-01,South Jamaica,Queens,neighborhood,6
2013-02-01,South Ozone Park,Queens,neighborhood,0
2013-02-01,South Queens,Queens,submarket,75
2013-02-01,South Richmond Hill,Queens,neighborhood,3
2013-02-01,Springfield Gardens,Queens,neighborhood,7
2013-02-01,St. Albans,Queens,neighborhood,8
2013-02-01,Staten Island,Staten Island,borough,1326
2013-02-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2013-02-01,Sunnyside,Queens,neighborhood,26
2013-02-01,Sunset Park,Brooklyn,neighborhood,33
2013-02-01,The Rockaways,Queens,submarket,13
2013-02-01,Throgs Neck,Bronx,neighborhood,6
2013-02-01,Tremont,Bronx,neighborhood,4
2013-02-01,Tribeca,Manhattan,neighborhood,204
2013-02-01,University Heights,Bronx,neighborhood,14
2013-02-01,Upper East Side,Manhattan,neighborhood,1944
2013-02-01,Upper West Side,Manhattan,neighborhood,1000
2013-02-01,Utopia,Queens,neighborhood,2
2013-02-01,Van Nest,Bronx,neighborhood,0
2013-02-01,Wakefield,Bronx,neighborhood,6
2013-02-01,Washington Heights,Manhattan,neighborhood,151
2013-02-01,West Harlem,Manhattan,neighborhood,15
2013-02-01,West Village,Manhattan,neighborhood,166
2013-02-01,Westchester Village,Bronx,neighborhood,0
2013-02-01,Whitestone,Queens,neighborhood,19
2013-02-01,Williamsbridge,Bronx,neighborhood,5
2013-02-01,Williamsburg,Brooklyn,neighborhood,107
2013-02-01,Windsor Terrace,Brooklyn,neighborhood,29
2013-02-01,Woodhaven,Queens,neighborhood,5
2013-02-01,Woodlawn,Bronx,neighborhood,0
2013-02-01,Woodside,Queens,neighborhood,22
2013-02-01,Woodstock,Bronx,neighborhood,2
2013-03-01,All Downtown,Manhattan,submarket,2275
2013-03-01,All Midtown,Manhattan,submarket,1746
2013-03-01,All Upper East Side,Manhattan,submarket,1926
2013-03-01,All Upper Manhattan,Manhattan,submarket,725
2013-03-01,All Upper West Side,Manhattan,submarket,1083
2013-03-01,Astoria,Queens,neighborhood,57
2013-03-01,Auburndale,Queens,neighborhood,6
2013-03-01,Bath Beach,Brooklyn,neighborhood,21
2013-03-01,Battery Park City,Manhattan,neighborhood,133
2013-03-01,Bay Ridge,Brooklyn,neighborhood,97
2013-03-01,Baychester,Bronx,neighborhood,0
2013-03-01,Bayside,Queens,neighborhood,36
2013-03-01,Bedford Park,Bronx,neighborhood,6
2013-03-01,Bedford-Stuyvesant,Brooklyn,neighborhood,117
2013-03-01,Bellerose,Queens,neighborhood,1
2013-03-01,Belmont,Bronx,neighborhood,2
2013-03-01,Bensonhurst,Brooklyn,neighborhood,12
2013-03-01,Bergen Beach,Brooklyn,neighborhood,10
2013-03-01,Boerum Hill,Brooklyn,neighborhood,25
2013-03-01,Borough Park,Brooklyn,neighborhood,14
2013-03-01,Briarwood,Queens,neighborhood,44
2013-03-01,Brighton Beach,Brooklyn,neighborhood,58
2013-03-01,Bronx,Bronx,borough,793
2013-03-01,Bronxwood,Bronx,neighborhood,7
2013-03-01,Brooklyn,Brooklyn,borough,2127
2013-03-01,Brooklyn Heights,Brooklyn,neighborhood,119
2013-03-01,Brookville,Queens,neighborhood,0
2013-03-01,Brownsville,Brooklyn,neighborhood,6
2013-03-01,Bushwick,Brooklyn,neighborhood,43
2013-03-01,Cambria Heights,Queens,neighborhood,3
2013-03-01,Canarsie,Brooklyn,neighborhood,43
2013-03-01,Carroll Gardens,Brooklyn,neighborhood,31
2013-03-01,Castle Hill,Bronx,neighborhood,0
2013-03-01,Central Harlem,Manhattan,neighborhood,287
2013-03-01,Central Park South,Manhattan,neighborhood,82
2013-03-01,Central Queens,Queens,submarket,487
2013-03-01,Chelsea,Manhattan,neighborhood,316
2013-03-01,Chinatown,Manhattan,neighborhood,10
2013-03-01,City Island,Bronx,neighborhood,10
2013-03-01,Civic Center,Manhattan,neighborhood,13
2013-03-01,Clearview,Queens,neighborhood,4
2013-03-01,Clinton Hill,Brooklyn,neighborhood,71
2013-03-01,Co-op City,Bronx,neighborhood,0
2013-03-01,Cobble Hill,Brooklyn,neighborhood,36
2013-03-01,College Point,Queens,neighborhood,6
2013-03-01,Columbia St Waterfront District,Brooklyn,neighborhood,16
2013-03-01,Concourse,Bronx,neighborhood,25
2013-03-01,Coney Island,Brooklyn,neighborhood,14
2013-03-01,Corona,Queens,neighborhood,15
2013-03-01,Country Club,Bronx,neighborhood,2
2013-03-01,Crotona Park East,Bronx,neighborhood,2
2013-03-01,Crown Heights,Brooklyn,neighborhood,62
2013-03-01,DUMBO,Brooklyn,neighborhood,40
2013-03-01,Ditmas Park,Brooklyn,neighborhood,27
2013-03-01,Douglaston,Queens,neighborhood,8
2013-03-01,Downtown Brooklyn,Brooklyn,neighborhood,77
2013-03-01,Dyker Heights,Brooklyn,neighborhood,9
2013-03-01,East Brooklyn,Brooklyn,submarket,318
2013-03-01,East Elmhurst,Queens,neighborhood,4
2013-03-01,East Flatbush,Brooklyn,neighborhood,77
2013-03-01,East Harlem,Manhattan,neighborhood,86
2013-03-01,East New York,Brooklyn,neighborhood,90
2013-03-01,East Tremont,Bronx,neighborhood,11
2013-03-01,East Village,Manhattan,neighborhood,105
2013-03-01,Eastchester,Bronx,neighborhood,3
2013-03-01,Edenwald,Bronx,neighborhood,2
2013-03-01,Elmhurst,Queens,neighborhood,15
2013-03-01,Financial District,Manhattan,neighborhood,336
2013-03-01,Flatbush,Brooklyn,neighborhood,39
2013-03-01,Flatiron,Manhattan,neighborhood,215
2013-03-01,Flatlands,Brooklyn,neighborhood,14
2013-03-01,Floral Park,Queens,neighborhood,0
2013-03-01,Flushing,Queens,neighborhood,112
2013-03-01,Fordham,Bronx,neighborhood,8
2013-03-01,Forest Hills,Queens,neighborhood,211
2013-03-01,Fort Greene,Brooklyn,neighborhood,54
2013-03-01,Fresh Meadows,Queens,neighborhood,0
2013-03-01,Gerritsen Beach,Brooklyn,neighborhood,5
2013-03-01,Glen Oaks,Queens,neighborhood,29
2013-03-01,Glendale,Queens,neighborhood,2
2013-03-01,Gowanus,Brooklyn,neighborhood,13
2013-03-01,Gramercy Park,Manhattan,neighborhood,155
2013-03-01,Gravesend,Brooklyn,neighborhood,59
2013-03-01,Greenpoint,Brooklyn,neighborhood,39
2013-03-01,Greenwich Village,Manhattan,neighborhood,235
2013-03-01,Greenwood,Brooklyn,neighborhood,27
2013-03-01,Hamilton Heights,Manhattan,neighborhood,73
2013-03-01,Highbridge,Bronx,neighborhood,4
2013-03-01,Hillcrest,Queens,neighborhood,2
2013-03-01,Hollis,Queens,neighborhood,2
2013-03-01,Howard Beach,Queens,neighborhood,14
2013-03-01,Hunts Point,Bronx,neighborhood,1
2013-03-01,Inwood,Manhattan,neighborhood,52
2013-03-01,Jackson Heights,Queens,neighborhood,103
2013-03-01,Jamaica,Queens,neighborhood,3
2013-03-01,Jamaica Estates,Queens,neighborhood,10
2013-03-01,Jamaica Hills,Queens,neighborhood,1
2013-03-01,Kensington,Brooklyn,neighborhood,51
2013-03-01,Kew Gardens,Queens,neighborhood,50
2013-03-01,Kew Gardens Hills,Queens,neighborhood,17
2013-03-01,Kingsbridge,Bronx,neighborhood,18
2013-03-01,Laconia,Bronx,neighborhood,0
2013-03-01,Laurelton,Queens,neighborhood,4
2013-03-01,Little Italy,Manhattan,neighborhood,15
2013-03-01,Little Neck,Queens,neighborhood,7
2013-03-01,Long Island City,Queens,neighborhood,126
2013-03-01,Longwood,Bronx,neighborhood,0
2013-03-01,Lower East Side,Manhattan,neighborhood,100
2013-03-01,Manhattan,Manhattan,borough,7757
2013-03-01,Manhattan Beach,Brooklyn,neighborhood,4
2013-03-01,Marble Hill,Manhattan,neighborhood,0
2013-03-01,Marine Park,Brooklyn,neighborhood,11
2013-03-01,Maspeth,Queens,neighborhood,6
2013-03-01,Melrose,Bronx,neighborhood,1
2013-03-01,Middle Village,Queens,neighborhood,8
2013-03-01,Midtown,Manhattan,neighborhood,303
2013-03-01,Midtown East,Manhattan,neighborhood,1078
2013-03-01,Midtown South,Manhattan,neighborhood,76
2013-03-01,Midtown West,Manhattan,neighborhood,207
2013-03-01,Midwood,Brooklyn,neighborhood,56
2013-03-01,Mill Basin,Brooklyn,neighborhood,13
2013-03-01,Morningside Heights,Manhattan,neighborhood,63
2013-03-01,Morris Heights,Bronx,neighborhood,6
2013-03-01,Morris Park,Bronx,neighborhood,21
2013-03-01,Morrisania,Bronx,neighborhood,0
2013-03-01,Mott Haven,Bronx,neighborhood,2
2013-03-01,NYC,,city,13146
2013-03-01,New Hyde Park,Queens,neighborhood,0
2013-03-01,Nolita,Manhattan,neighborhood,10
2013-03-01,North Brooklyn,Brooklyn,submarket,165
2013-03-01,North Corona,Queens,neighborhood,22
2013-03-01,Northeast Queens,Queens,submarket,350
2013-03-01,Northwest Brooklyn,Brooklyn,submarket,492
2013-03-01,Northwest Queens,Queens,submarket,210
2013-03-01,Norwood,Bronx,neighborhood,11
2013-03-01,Oakland Gardens,Queens,neighborhood,7
2013-03-01,Ocean Parkway,Brooklyn,neighborhood,0
2013-03-01,Old Mill Basin,Brooklyn,neighborhood,3
2013-03-01,Ozone Park,Queens,neighborhood,4
2013-03-01,Park Slope,Brooklyn,neighborhood,177
2013-03-01,Parkchester,Bronx,neighborhood,11
2013-03-01,Pelham Bay,Bronx,neighborhood,10
2013-03-01,Pelham Gardens,Bronx,neighborhood,2
2013-03-01,Pelham Parkway,Bronx,neighborhood,0
2013-03-01,Pomonok,Queens,neighborhood,3
2013-03-01,Port Morris,Bronx,neighborhood,0
2013-03-01,Prospect Heights,Brooklyn,neighborhood,61
2013-03-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,27
2013-03-01,Prospect Park,Brooklyn,submarket,306
2013-03-01,Prospect Park South,Brooklyn,neighborhood,11
2013-03-01,Queens,Queens,borough,1141
2013-03-01,Queens Village,Queens,neighborhood,2
2013-03-01,Red Hook,Brooklyn,neighborhood,10
2013-03-01,Rego Park,Queens,neighborhood,72
2013-03-01,Richmond Hill,Queens,neighborhood,5
2013-03-01,Ridgewood,Queens,neighborhood,10
2013-03-01,Riverdale,Bronx,neighborhood,579
2013-03-01,Rockaway All,Queens,neighborhood,11
2013-03-01,Roosevelt Island,Manhattan,neighborhood,2
2013-03-01,Rosedale,Queens,neighborhood,1
2013-03-01,Schuylerville,Bronx,neighborhood,1
2013-03-01,Seagate,Brooklyn,neighborhood,1
2013-03-01,Sheepshead Bay,Brooklyn,neighborhood,150
2013-03-01,Soho,Manhattan,neighborhood,121
2013-03-01,Soundview,Bronx,neighborhood,10
2013-03-01,South Brooklyn,Brooklyn,submarket,846
2013-03-01,South Jamaica,Queens,neighborhood,6
2013-03-01,South Ozone Park,Queens,neighborhood,0
2013-03-01,South Queens,Queens,submarket,84
2013-03-01,South Richmond Hill,Queens,neighborhood,5
2013-03-01,Springfield Gardens,Queens,neighborhood,9
2013-03-01,St. Albans,Queens,neighborhood,8
2013-03-01,Staten Island,Staten Island,borough,1323
2013-03-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2013-03-01,Sunnyside,Queens,neighborhood,27
2013-03-01,Sunset Park,Brooklyn,neighborhood,31
2013-03-01,The Rockaways,Queens,submarket,11
2013-03-01,Throgs Neck,Bronx,neighborhood,3
2013-03-01,Tremont,Bronx,neighborhood,4
2013-03-01,Tribeca,Manhattan,neighborhood,274
2013-03-01,University Heights,Bronx,neighborhood,14
2013-03-01,Upper East Side,Manhattan,neighborhood,1926
2013-03-01,Upper West Side,Manhattan,neighborhood,1083
2013-03-01,Utopia,Queens,neighborhood,2
2013-03-01,Van Nest,Bronx,neighborhood,1
2013-03-01,Wakefield,Bronx,neighborhood,6
2013-03-01,Washington Heights,Manhattan,neighborhood,155
2013-03-01,West Harlem,Manhattan,neighborhood,9
2013-03-01,West Village,Manhattan,neighborhood,237
2013-03-01,Westchester Village,Bronx,neighborhood,0
2013-03-01,Whitestone,Queens,neighborhood,15
2013-03-01,Williamsbridge,Bronx,neighborhood,5
2013-03-01,Williamsburg,Brooklyn,neighborhood,126
2013-03-01,Windsor Terrace,Brooklyn,neighborhood,30
2013-03-01,Woodhaven,Queens,neighborhood,7
2013-03-01,Woodlawn,Bronx,neighborhood,0
2013-03-01,Woodside,Queens,neighborhood,19
2013-03-01,Woodstock,Bronx,neighborhood,2
2013-04-01,All Downtown,Manhattan,submarket,2471
2013-04-01,All Midtown,Manhattan,submarket,1820
2013-04-01,All Upper East Side,Manhattan,submarket,2012
2013-04-01,All Upper Manhattan,Manhattan,submarket,751
2013-04-01,All Upper West Side,Manhattan,submarket,1166
2013-04-01,Astoria,Queens,neighborhood,67
2013-04-01,Auburndale,Queens,neighborhood,5
2013-04-01,Bath Beach,Brooklyn,neighborhood,19
2013-04-01,Battery Park City,Manhattan,neighborhood,143
2013-04-01,Bay Ridge,Brooklyn,neighborhood,113
2013-04-01,Baychester,Bronx,neighborhood,1
2013-04-01,Bayside,Queens,neighborhood,34
2013-04-01,Bedford Park,Bronx,neighborhood,7
2013-04-01,Bedford-Stuyvesant,Brooklyn,neighborhood,126
2013-04-01,Bellerose,Queens,neighborhood,1
2013-04-01,Belmont,Bronx,neighborhood,1
2013-04-01,Bensonhurst,Brooklyn,neighborhood,16
2013-04-01,Bergen Beach,Brooklyn,neighborhood,8
2013-04-01,Boerum Hill,Brooklyn,neighborhood,33
2013-04-01,Borough Park,Brooklyn,neighborhood,14
2013-04-01,Briarwood,Queens,neighborhood,47
2013-04-01,Brighton Beach,Brooklyn,neighborhood,67
2013-04-01,Bronx,Bronx,borough,836
2013-04-01,Bronxwood,Bronx,neighborhood,4
2013-04-01,Brooklyn,Brooklyn,borough,2342
2013-04-01,Brooklyn Heights,Brooklyn,neighborhood,125
2013-04-01,Brookville,Queens,neighborhood,0
2013-04-01,Brownsville,Brooklyn,neighborhood,4
2013-04-01,Bushwick,Brooklyn,neighborhood,45
2013-04-01,Cambria Heights,Queens,neighborhood,3
2013-04-01,Canarsie,Brooklyn,neighborhood,46
2013-04-01,Carroll Gardens,Brooklyn,neighborhood,44
2013-04-01,Castle Hill,Bronx,neighborhood,0
2013-04-01,Central Harlem,Manhattan,neighborhood,283
2013-04-01,Central Park South,Manhattan,neighborhood,82
2013-04-01,Central Queens,Queens,submarket,499
2013-04-01,Chelsea,Manhattan,neighborhood,325
2013-04-01,Chinatown,Manhattan,neighborhood,18
2013-04-01,City Island,Bronx,neighborhood,10
2013-04-01,Civic Center,Manhattan,neighborhood,15
2013-04-01,Clearview,Queens,neighborhood,3
2013-04-01,Clinton Hill,Brooklyn,neighborhood,98
2013-04-01,Co-op City,Bronx,neighborhood,1
