variable,areaName,Borough,areaType,value
2020-01-01,Westchester Village,Bronx,neighborhood,
2020-01-01,Whitestone,Queens,neighborhood,2300.0
2020-01-01,Williamsbridge,Bronx,neighborhood,1688.0
2020-01-01,Williamsburg,Brooklyn,neighborhood,3500.0
2020-01-01,Windsor Terrace,Brooklyn,neighborhood,2500.0
2020-01-01,Woodhaven,Queens,neighborhood,1800.0
2020-01-01,Woodlawn,Bronx,neighborhood,
2020-01-01,Woodside,Queens,neighborhood,1950.0
2020-01-01,Woodstock,Bronx,neighborhood,1950.0
2020-02-01,All Downtown,Manhattan,submarket,4000.0
2020-02-01,All Midtown,Manhattan,submarket,3705.0
2020-02-01,All Upper East Side,Manhattan,submarket,3295.0
2020-02-01,All Upper Manhattan,Manhattan,submarket,2400.0
2020-02-01,All Upper West Side,Manhattan,submarket,3596.0
2020-02-01,Astoria,Queens,neighborhood,2395.0
2020-02-01,Auburndale,Queens,neighborhood,1950.0
2020-02-01,Bath Beach,Brooklyn,neighborhood,1900.0
2020-02-01,Battery Park City,Manhattan,neighborhood,4154.0
2020-02-01,Bay Ridge,Brooklyn,neighborhood,2000.0
2020-02-01,Baychester,Bronx,neighborhood,
2020-02-01,Bayside,Queens,neighborhood,1900.0
2020-02-01,Bedford Park,Bronx,neighborhood,2008.0
2020-02-01,Bedford-Stuyvesant,Brooklyn,neighborhood,2541.0
2020-02-01,Bellerose,Queens,neighborhood,
2020-02-01,Belmont,Bronx,neighborhood,1750.0
2020-02-01,Bensonhurst,Brooklyn,neighborhood,1995.0
2020-02-01,Bergen Beach,Brooklyn,neighborhood,
2020-02-01,Boerum Hill,Brooklyn,neighborhood,3473.0
2020-02-01,Borough Park,Brooklyn,neighborhood,1995.0
2020-02-01,Briarwood,Queens,neighborhood,1770.0
2020-02-01,Brighton Beach,Brooklyn,neighborhood,1935.0
2020-02-01,Bronx,Bronx,borough,1950.0
2020-02-01,Bronxwood,Bronx,neighborhood,1645.0
2020-02-01,Brooklyn,Brooklyn,borough,2650.0
2020-02-01,Brooklyn Heights,Brooklyn,neighborhood,3615.0
2020-02-01,Brookville,Queens,neighborhood,
2020-02-01,Brownsville,Brooklyn,neighborhood,1987.0
2020-02-01,Bushwick,Brooklyn,neighborhood,2800.0
2020-02-01,Cambria Heights,Queens,neighborhood,
2020-02-01,Canarsie,Brooklyn,neighborhood,2200.0
2020-02-01,Carroll Gardens,Brooklyn,neighborhood,3400.0
2020-02-01,Castle Hill,Bronx,neighborhood,
2020-02-01,Central Harlem,Manhattan,neighborhood,2500.0
2020-02-01,Central Park South,Manhattan,neighborhood,7500.0
2020-02-01,Central Queens,Queens,submarket,2200.0
2020-02-01,Chelsea,Manhattan,neighborhood,4200.0
2020-02-01,Chinatown,Manhattan,neighborhood,2695.0
2020-02-01,City Island,Bronx,neighborhood,
2020-02-01,Civic Center,Manhattan,neighborhood,
2020-02-01,Clearview,Queens,neighborhood,
2020-02-01,Clinton Hill,Brooklyn,neighborhood,3100.0
2020-02-01,Co-op City,Bronx,neighborhood,
2020-02-01,Cobble Hill,Brooklyn,neighborhood,3513.0
2020-02-01,College Point,Queens,neighborhood,
2020-02-01,Columbia St Waterfront District,Brooklyn,neighborhood,2600.0
2020-02-01,Concourse,Bronx,neighborhood,1832.0
2020-02-01,Coney Island,Brooklyn,neighborhood,2475.0
2020-02-01,Corona,Queens,neighborhood,1909.0
2020-02-01,Country Club,Bronx,neighborhood,
2020-02-01,Crotona Park East,Bronx,neighborhood,1775.0
2020-02-01,Crown Heights,Brooklyn,neighborhood,2650.0
2020-02-01,DUMBO,Brooklyn,neighborhood,5292.0
2020-02-01,Ditmas Park,Brooklyn,neighborhood,2199.0
2020-02-01,Douglaston,Queens,neighborhood,
2020-02-01,Downtown Brooklyn,Brooklyn,neighborhood,3458.0
2020-02-01,Dyker Heights,Brooklyn,neighborhood,2200.0
2020-02-01,East Brooklyn,Brooklyn,submarket,2600.0
2020-02-01,East Elmhurst,Queens,neighborhood,2275.0
2020-02-01,East Flatbush,Brooklyn,neighborhood,2195.0
2020-02-01,East Harlem,Manhattan,neighborhood,2400.0
2020-02-01,East New York,Brooklyn,neighborhood,2250.0
2020-02-01,East Tremont,Bronx,neighborhood,1845.0
2020-02-01,East Village,Manhattan,neighborhood,3250.0
2020-02-01,Eastchester,Bronx,neighborhood,
2020-02-01,Edenwald,Bronx,neighborhood,
2020-02-01,Elmhurst,Queens,neighborhood,2000.0
2020-02-01,Financial District,Manhattan,neighborhood,3825.0
2020-02-01,Flatbush,Brooklyn,neighborhood,2300.0
2020-02-01,Flatiron,Manhattan,neighborhood,4711.0
2020-02-01,Flatlands,Brooklyn,neighborhood,
2020-02-01,Floral Park,Queens,neighborhood,
2020-02-01,Flushing,Queens,neighborhood,2075.0
2020-02-01,Fordham,Bronx,neighborhood,1738.0
2020-02-01,Forest Hills,Queens,neighborhood,2150.0
2020-02-01,Fort Greene,Brooklyn,neighborhood,3105.0
2020-02-01,Fresh Meadows,Queens,neighborhood,
2020-02-01,Gerritsen Beach,Brooklyn,neighborhood,
2020-02-01,Glen Oaks,Queens,neighborhood,
2020-02-01,Glendale,Queens,neighborhood,2175.0
2020-02-01,Gowanus,Brooklyn,neighborhood,3000.0
2020-02-01,Gramercy Park,Manhattan,neighborhood,3800.0
2020-02-01,Gravesend,Brooklyn,neighborhood,1950.0
2020-02-01,Greenpoint,Brooklyn,neighborhood,3274.0
2020-02-01,Greenwich Village,Manhattan,neighborhood,4100.0
2020-02-01,Greenwood,Brooklyn,neighborhood,2500.0
2020-02-01,Hamilton Heights,Manhattan,neighborhood,2500.0
2020-02-01,Highbridge,Bronx,neighborhood,1945.0
2020-02-01,Hillcrest,Queens,neighborhood,
2020-02-01,Hollis,Queens,neighborhood,
2020-02-01,Howard Beach,Queens,neighborhood,
2020-02-01,Hunts Point,Bronx,neighborhood,
2020-02-01,Inwood,Manhattan,neighborhood,2050.0
2020-02-01,Jackson Heights,Queens,neighborhood,2100.0
2020-02-01,Jamaica,Queens,neighborhood,2229.0
2020-02-01,Jamaica Estates,Queens,neighborhood,2075.0
2020-02-01,Jamaica Hills,Queens,neighborhood,
2020-02-01,Kensington,Brooklyn,neighborhood,2295.0
2020-02-01,Kew Gardens,Queens,neighborhood,2000.0
2020-02-01,Kew Gardens Hills,Queens,neighborhood,1898.0
2020-02-01,Kingsbridge,Bronx,neighborhood,1775.0
2020-02-01,Laconia,Bronx,neighborhood,
2020-02-01,Laurelton,Queens,neighborhood,2250.0
2020-02-01,Little Italy,Manhattan,neighborhood,3595.0
2020-02-01,Little Neck,Queens,neighborhood,
2020-02-01,Long Island City,Queens,neighborhood,3155.0
2020-02-01,Longwood,Bronx,neighborhood,
2020-02-01,Lower East Side,Manhattan,neighborhood,3923.0
2020-02-01,Manhattan,Manhattan,borough,3530.0
2020-02-01,Manhattan Beach,Brooklyn,neighborhood,
2020-02-01,Marble Hill,Manhattan,neighborhood,
2020-02-01,Marine Park,Brooklyn,neighborhood,
2020-02-01,Maspeth,Queens,neighborhood,2148.0
2020-02-01,Melrose,Bronx,neighborhood,2200.0
2020-02-01,Middle Village,Queens,neighborhood,2300.0
2020-02-01,Midtown,Manhattan,neighborhood,4155.0
2020-02-01,Midtown East,Manhattan,neighborhood,3595.0
2020-02-01,Midtown South,Manhattan,neighborhood,4200.0
2020-02-01,Midtown West,Manhattan,neighborhood,3639.0
2020-02-01,Midwood,Brooklyn,neighborhood,2050.0
2020-02-01,Mill Basin,Brooklyn,neighborhood,
2020-02-01,Morningside Heights,Manhattan,neighborhood,3200.0
2020-02-01,Morris Heights,Bronx,neighborhood,2061.0
2020-02-01,Morris Park,Bronx,neighborhood,1700.0
2020-02-01,Morrisania,Bronx,neighborhood,
2020-02-01,Mott Haven,Bronx,neighborhood,2389.0
2020-02-01,NYC,,city,2912.0
2020-02-01,New Hyde Park,Queens,neighborhood,
2020-02-01,Nolita,Manhattan,neighborhood,3895.0
2020-02-01,North Brooklyn,Brooklyn,submarket,3497.0
2020-02-01,North Corona,Queens,neighborhood,
2020-02-01,Northeast Queens,Queens,submarket,1950.0
2020-02-01,Northwest Brooklyn,Brooklyn,submarket,3354.0
2020-02-01,Northwest Queens,Queens,submarket,2595.0
2020-02-01,Norwood,Bronx,neighborhood,1738.0
2020-02-01,Oakland Gardens,Queens,neighborhood,
2020-02-01,Ocean Parkway,Brooklyn,neighborhood,
2020-02-01,Old Mill Basin,Brooklyn,neighborhood,
2020-02-01,Ozone Park,Queens,neighborhood,
2020-02-01,Park Slope,Brooklyn,neighborhood,3200.0
2020-02-01,Parkchester,Bronx,neighborhood,
2020-02-01,Pelham Bay,Bronx,neighborhood,
2020-02-01,Pelham Gardens,Bronx,neighborhood,
2020-02-01,Pelham Parkway,Bronx,neighborhood,1899.0
2020-02-01,Pomonok,Queens,neighborhood,
2020-02-01,Port Morris,Bronx,neighborhood,
2020-02-01,Prospect Heights,Brooklyn,neighborhood,3000.0
2020-02-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,2375.0
2020-02-01,Prospect Park,Brooklyn,submarket,2734.0
2020-02-01,Prospect Park South,Brooklyn,neighborhood,2100.0
2020-02-01,Queens,Queens,borough,2350.0
2020-02-01,Queens Village,Queens,neighborhood,
2020-02-01,Red Hook,Brooklyn,neighborhood,2500.0
2020-02-01,Rego Park,Queens,neighborhood,2100.0
2020-02-01,Richmond Hill,Queens,neighborhood,1850.0
2020-02-01,Ridgewood,Queens,neighborhood,2500.0
2020-02-01,Riverdale,Bronx,neighborhood,2398.0
2020-02-01,Rockaway All,Queens,neighborhood,1800.0
2020-02-01,Roosevelt Island,Manhattan,neighborhood,3243.0
2020-02-01,Rosedale,Queens,neighborhood,
2020-02-01,Schuylerville,Bronx,neighborhood,
2020-02-01,Seagate,Brooklyn,neighborhood,
2020-02-01,Sheepshead Bay,Brooklyn,neighborhood,1900.0
2020-02-01,Soho,Manhattan,neighborhood,4450.0
2020-02-01,Soundview,Bronx,neighborhood,1850.0
2020-02-01,South Brooklyn,Brooklyn,submarket,2195.0
2020-02-01,South Jamaica,Queens,neighborhood,
2020-02-01,South Ozone Park,Queens,neighborhood,
2020-02-01,South Queens,Queens,submarket,2200.0
2020-02-01,South Richmond Hill,Queens,neighborhood,
2020-02-01,Springfield Gardens,Queens,neighborhood,
2020-02-01,St. Albans,Queens,neighborhood,
2020-02-01,Staten Island,Staten Island,borough,1998.0
2020-02-01,Stuyvesant Town/PCV,Manhattan,neighborhood,4131.0
2020-02-01,Sunnyside,Queens,neighborhood,2050.0
2020-02-01,Sunset Park,Brooklyn,neighborhood,2100.0
2020-02-01,The Rockaways,Queens,submarket,1800.0
2020-02-01,Throgs Neck,Bronx,neighborhood,
2020-02-01,Tremont,Bronx,neighborhood,
2020-02-01,Tribeca,Manhattan,neighborhood,7095.0
2020-02-01,University Heights,Bronx,neighborhood,1699.0
2020-02-01,Upper East Side,Manhattan,neighborhood,3295.0
2020-02-01,Upper West Side,Manhattan,neighborhood,3596.0
2020-02-01,Utopia,Queens,neighborhood,
2020-02-01,Van Nest,Bronx,neighborhood,
2020-02-01,Wakefield,Bronx,neighborhood,1997.0
2020-02-01,Washington Heights,Manhattan,neighborhood,2250.0
2020-02-01,West Harlem,Manhattan,neighborhood,2605.0
2020-02-01,West Village,Manhattan,neighborhood,4195.0
2020-02-01,Westchester Village,Bronx,neighborhood,
2020-02-01,Whitestone,Queens,neighborhood,2225.0
2020-02-01,Williamsbridge,Bronx,neighborhood,1978.0
2020-02-01,Williamsburg,Brooklyn,neighborhood,3500.0
2020-02-01,Windsor Terrace,Brooklyn,neighborhood,2500.0
2020-02-01,Woodhaven,Queens,neighborhood,1850.0
2020-02-01,Woodlawn,Bronx,neighborhood,
2020-02-01,Woodside,Queens,neighborhood,2100.0
2020-02-01,Woodstock,Bronx,neighborhood,1950.0
2020-03-01,All Downtown,Manhattan,submarket,4000.0
2020-03-01,All Midtown,Manhattan,submarket,3711.0
2020-03-01,All Upper East Side,Manhattan,submarket,3295.0
2020-03-01,All Upper Manhattan,Manhattan,submarket,2472.0
2020-03-01,All Upper West Side,Manhattan,submarket,3584.0
2020-03-01,Astoria,Queens,neighborhood,2300.0
2020-03-01,Auburndale,Queens,neighborhood,1948.0
2020-03-01,Bath Beach,Brooklyn,neighborhood,2025.0
2020-03-01,Battery Park City,Manhattan,neighborhood,4195.0
2020-03-01,Bay Ridge,Brooklyn,neighborhood,2100.0
2020-03-01,Baychester,Bronx,neighborhood,
2020-03-01,Bayside,Queens,neighborhood,2000.0
2020-03-01,Bedford Park,Bronx,neighborhood,1625.0
2020-03-01,Bedford-Stuyvesant,Brooklyn,neighborhood,2537.0
2020-03-01,Bellerose,Queens,neighborhood,
2020-03-01,Belmont,Bronx,neighborhood,1688.0
2020-03-01,Bensonhurst,Brooklyn,neighborhood,1997.0
2020-03-01,Bergen Beach,Brooklyn,neighborhood,
2020-03-01,Boerum Hill,Brooklyn,neighborhood,3350.0
2020-03-01,Borough Park,Brooklyn,neighborhood,2124.0
2020-03-01,Briarwood,Queens,neighborhood,1770.0
2020-03-01,Brighton Beach,Brooklyn,neighborhood,2100.0
2020-03-01,Bronx,Bronx,borough,1950.0
2020-03-01,Bronxwood,Bronx,neighborhood,
2020-03-01,Brooklyn,Brooklyn,borough,2675.0
2020-03-01,Brooklyn Heights,Brooklyn,neighborhood,3513.0
2020-03-01,Brookville,Queens,neighborhood,
2020-03-01,Brownsville,Brooklyn,neighborhood,2000.0
2020-03-01,Bushwick,Brooklyn,neighborhood,2750.0
2020-03-01,Cambria Heights,Queens,neighborhood,
2020-03-01,Canarsie,Brooklyn,neighborhood,2300.0
2020-03-01,Carroll Gardens,Brooklyn,neighborhood,3390.0
2020-03-01,Castle Hill,Bronx,neighborhood,
2020-03-01,Central Harlem,Manhattan,neighborhood,2500.0
2020-03-01,Central Park South,Manhattan,neighborhood,7650.0
2020-03-01,Central Queens,Queens,submarket,2200.0
2020-03-01,Chelsea,Manhattan,neighborhood,4272.0
2020-03-01,Chinatown,Manhattan,neighborhood,3300.0
2020-03-01,City Island,Bronx,neighborhood,
2020-03-01,Civic Center,Manhattan,neighborhood,
2020-03-01,Clearview,Queens,neighborhood,
2020-03-01,Clinton Hill,Brooklyn,neighborhood,2995.0
2020-03-01,Co-op City,Bronx,neighborhood,
2020-03-01,Cobble Hill,Brooklyn,neighborhood,3500.0
2020-03-01,College Point,Queens,neighborhood,
2020-03-01,Columbia St Waterfront District,Brooklyn,neighborhood,2650.0
2020-03-01,Concourse,Bronx,neighborhood,1895.0
2020-03-01,Coney Island,Brooklyn,neighborhood,2365.0
2020-03-01,Corona,Queens,neighborhood,1874.0
2020-03-01,Country Club,Bronx,neighborhood,
2020-03-01,Crotona Park East,Bronx,neighborhood,2000.0
2020-03-01,Crown Heights,Brooklyn,neighborhood,2562.0
2020-03-01,DUMBO,Brooklyn,neighborhood,4950.0
2020-03-01,Ditmas Park,Brooklyn,neighborhood,2397.0
2020-03-01,Douglaston,Queens,neighborhood,2400.0
2020-03-01,Downtown Brooklyn,Brooklyn,neighborhood,3350.0
2020-03-01,Dyker Heights,Brooklyn,neighborhood,2100.0
2020-03-01,East Brooklyn,Brooklyn,submarket,2595.0
2020-03-01,East Elmhurst,Queens,neighborhood,
2020-03-01,East Flatbush,Brooklyn,neighborhood,2200.0
2020-03-01,East Harlem,Manhattan,neighborhood,2455.0
2020-03-01,East New York,Brooklyn,neighborhood,2200.0
2020-03-01,East Tremont,Bronx,neighborhood,
2020-03-01,East Village,Manhattan,neighborhood,3200.0
2020-03-01,Eastchester,Bronx,neighborhood,
2020-03-01,Edenwald,Bronx,neighborhood,
2020-03-01,Elmhurst,Queens,neighborhood,2038.0
2020-03-01,Financial District,Manhattan,neighborhood,3795.0
2020-03-01,Flatbush,Brooklyn,neighborhood,2300.0
2020-03-01,Flatiron,Manhattan,neighborhood,4948.0
2020-03-01,Flatlands,Brooklyn,neighborhood,
2020-03-01,Floral Park,Queens,neighborhood,
2020-03-01,Flushing,Queens,neighborhood,2150.0
2020-03-01,Fordham,Bronx,neighborhood,1725.0
2020-03-01,Forest Hills,Queens,neighborhood,2100.0
2020-03-01,Fort Greene,Brooklyn,neighborhood,3363.0
2020-03-01,Fresh Meadows,Queens,neighborhood,
2020-03-01,Gerritsen Beach,Brooklyn,neighborhood,
2020-03-01,Glen Oaks,Queens,neighborhood,
2020-03-01,Glendale,Queens,neighborhood,2375.0
2020-03-01,Gowanus,Brooklyn,neighborhood,3300.0
2020-03-01,Gramercy Park,Manhattan,neighborhood,3825.0
2020-03-01,Gravesend,Brooklyn,neighborhood,1825.0
2020-03-01,Greenpoint,Brooklyn,neighborhood,3250.0
2020-03-01,Greenwich Village,Manhattan,neighborhood,4195.0
2020-03-01,Greenwood,Brooklyn,neighborhood,2550.0
2020-03-01,Hamilton Heights,Manhattan,neighborhood,2600.0
2020-03-01,Highbridge,Bronx,neighborhood,1800.0
2020-03-01,Hillcrest,Queens,neighborhood,
2020-03-01,Hollis,Queens,neighborhood,
2020-03-01,Howard Beach,Queens,neighborhood,
2020-03-01,Hunts Point,Bronx,neighborhood,
2020-03-01,Inwood,Manhattan,neighborhood,1995.0
2020-03-01,Jackson Heights,Queens,neighborhood,2000.0
2020-03-01,Jamaica,Queens,neighborhood,2263.0
2020-03-01,Jamaica Estates,Queens,neighborhood,2275.0
2020-03-01,Jamaica Hills,Queens,neighborhood,
2020-03-01,Kensington,Brooklyn,neighborhood,2250.0
2020-03-01,Kew Gardens,Queens,neighborhood,1965.0
2020-03-01,Kew Gardens Hills,Queens,neighborhood,1898.0
2020-03-01,Kingsbridge,Bronx,neighborhood,1850.0
2020-03-01,Laconia,Bronx,neighborhood,
2020-03-01,Laurelton,Queens,neighborhood,
2020-03-01,Little Italy,Manhattan,neighborhood,3595.0
2020-03-01,Little Neck,Queens,neighborhood,
2020-03-01,Long Island City,Queens,neighborhood,3195.0
2020-03-01,Longwood,Bronx,neighborhood,
2020-03-01,Lower East Side,Manhattan,neighborhood,3955.0
2020-03-01,Manhattan,Manhattan,borough,3537.0
2020-03-01,Manhattan Beach,Brooklyn,neighborhood,
2020-03-01,Marble Hill,Manhattan,neighborhood,2260.0
2020-03-01,Marine Park,Brooklyn,neighborhood,
2020-03-01,Maspeth,Queens,neighborhood,2250.0
2020-03-01,Melrose,Bronx,neighborhood,
2020-03-01,Middle Village,Queens,neighborhood,2287.0
2020-03-01,Midtown,Manhattan,neighborhood,4191.0
2020-03-01,Midtown East,Manhattan,neighborhood,3593.0
2020-03-01,Midtown South,Manhattan,neighborhood,4178.0
2020-03-01,Midtown West,Manhattan,neighborhood,3650.0
2020-03-01,Midwood,Brooklyn,neighborhood,2100.0
2020-03-01,Mill Basin,Brooklyn,neighborhood,
2020-03-01,Morningside Heights,Manhattan,neighborhood,3200.0
2020-03-01,Morris Heights,Bronx,neighborhood,1900.0
2020-03-01,Morris Park,Bronx,neighborhood,1999.0
2020-03-01,Morrisania,Bronx,neighborhood,
2020-03-01,Mott Haven,Bronx,neighborhood,2389.0
2020-03-01,NYC,,city,2950.0
2020-03-01,New Hyde Park,Queens,neighborhood,
2020-03-01,Nolita,Manhattan,neighborhood,3850.0
2020-03-01,North Brooklyn,Brooklyn,submarket,3450.0
2020-03-01,North Corona,Queens,neighborhood,
2020-03-01,Northeast Queens,Queens,submarket,1995.0
2020-03-01,Northwest Brooklyn,Brooklyn,submarket,3350.0
2020-03-01,Northwest Queens,Queens,submarket,2500.0
2020-03-01,Norwood,Bronx,neighborhood,1525.0
2020-03-01,Oakland Gardens,Queens,neighborhood,
2020-03-01,Ocean Parkway,Brooklyn,neighborhood,
2020-03-01,Old Mill Basin,Brooklyn,neighborhood,
2020-03-01,Ozone Park,Queens,neighborhood,
2020-03-01,Park Slope,Brooklyn,neighborhood,3200.0
2020-03-01,Parkchester,Bronx,neighborhood,1625.0
2020-03-01,Pelham Bay,Bronx,neighborhood,
2020-03-01,Pelham Gardens,Bronx,neighborhood,
2020-03-01,Pelham Parkway,Bronx,neighborhood,1899.0
2020-03-01,Pomonok,Queens,neighborhood,
2020-03-01,Port Morris,Bronx,neighborhood,
2020-03-01,Prospect Heights,Brooklyn,neighborhood,3000.0
2020-03-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,2299.0
2020-03-01,Prospect Park,Brooklyn,submarket,2750.0
2020-03-01,Prospect Park South,Brooklyn,neighborhood,2150.0
2020-03-01,Queens,Queens,borough,2350.0
2020-03-01,Queens Village,Queens,neighborhood,2125.0
2020-03-01,Red Hook,Brooklyn,neighborhood,2700.0
2020-03-01,Rego Park,Queens,neighborhood,2100.0
2020-03-01,Richmond Hill,Queens,neighborhood,
2020-03-01,Ridgewood,Queens,neighborhood,2475.0
2020-03-01,Riverdale,Bronx,neighborhood,2400.0
2020-03-01,Rockaway All,Queens,neighborhood,1800.0
2020-03-01,Roosevelt Island,Manhattan,neighborhood,3106.0
2020-03-01,Rosedale,Queens,neighborhood,
2020-03-01,Schuylerville,Bronx,neighborhood,
2020-03-01,Seagate,Brooklyn,neighborhood,
2020-03-01,Sheepshead Bay,Brooklyn,neighborhood,1850.0
2020-03-01,Soho,Manhattan,neighborhood,4783.0
2020-03-01,Soundview,Bronx,neighborhood,2000.0
2020-03-01,South Brooklyn,Brooklyn,submarket,2200.0
2020-03-01,South Jamaica,Queens,neighborhood,
2020-03-01,South Ozone Park,Queens,neighborhood,
2020-03-01,South Queens,Queens,submarket,2200.0
2020-03-01,South Richmond Hill,Queens,neighborhood,
2020-03-01,Springfield Gardens,Queens,neighborhood,
2020-03-01,St. Albans,Queens,neighborhood,
2020-03-01,Staten Island,Staten Island,borough,2123.0
2020-03-01,Stuyvesant Town/PCV,Manhattan,neighborhood,3939.0
2020-03-01,Sunnyside,Queens,neighborhood,2100.0
2020-03-01,Sunset Park,Brooklyn,neighborhood,2100.0
2020-03-01,The Rockaways,Queens,submarket,1800.0
2020-03-01,Throgs Neck,Bronx,neighborhood,
2020-03-01,Tremont,Bronx,neighborhood,1924.0
2020-03-01,Tribeca,Manhattan,neighborhood,6895.0
2020-03-01,University Heights,Bronx,neighborhood,1799.0
2020-03-01,Upper East Side,Manhattan,neighborhood,3295.0
2020-03-01,Upper West Side,Manhattan,neighborhood,3584.0
2020-03-01,Utopia,Queens,neighborhood,
2020-03-01,Van Nest,Bronx,neighborhood,
2020-03-01,Wakefield,Bronx,neighborhood,
2020-03-01,Washington Heights,Manhattan,neighborhood,2295.0
2020-03-01,West Harlem,Manhattan,neighborhood,2605.0
2020-03-01,West Village,Manhattan,neighborhood,4200.0
2020-03-01,Westchester Village,Bronx,neighborhood,
2020-03-01,Whitestone,Queens,neighborhood,
2020-03-01,Williamsbridge,Bronx,neighborhood,
2020-03-01,Williamsburg,Brooklyn,neighborhood,3500.0
2020-03-01,Windsor Terrace,Brooklyn,neighborhood,2647.0
2020-03-01,Woodhaven,Queens,neighborhood,
2020-03-01,Woodlawn,Bronx,neighborhood,
2020-03-01,Woodside,Queens,neighborhood,2200.0
2020-03-01,Woodstock,Bronx,neighborhood,1950.0
2020-04-01,All Downtown,Manhattan,submarket,3950.0
2020-04-01,All Midtown,Manhattan,submarket,3605.0
2020-04-01,All Upper East Side,Manhattan,submarket,3250.0
2020-04-01,All Upper Manhattan,Manhattan,submarket,2495.0
2020-04-01,All Upper West Side,Manhattan,submarket,3494.0
2020-04-01,Astoria,Queens,neighborhood,2300.0
2020-04-01,Auburndale,Queens,neighborhood,
2020-04-01,Bath Beach,Brooklyn,neighborhood,
2020-04-01,Battery Park City,Manhattan,neighborhood,4273.0
2020-04-01,Bay Ridge,Brooklyn,neighborhood,2071.0
2020-04-01,Baychester,Bronx,neighborhood,
2020-04-01,Bayside,Queens,neighborhood,1875.0
2020-04-01,Bedford Park,Bronx,neighborhood,
2020-04-01,Bedford-Stuyvesant,Brooklyn,neighborhood,2540.0
2020-04-01,Bellerose,Queens,neighborhood,
2020-04-01,Belmont,Bronx,neighborhood,1695.0
2020-04-01,Bensonhurst,Brooklyn,neighborhood,1763.0
2020-04-01,Bergen Beach,Brooklyn,neighborhood,
2020-04-01,Boerum Hill,Brooklyn,neighborhood,3677.0
2020-04-01,Borough Park,Brooklyn,neighborhood,1800.0
2020-04-01,Briarwood,Queens,neighborhood,1725.0
2020-04-01,Brighton Beach,Brooklyn,neighborhood,2129.0
2020-04-01,Bronx,Bronx,borough,2000.0
2020-04-01,Bronxwood,Bronx,neighborhood,
2020-04-01,Brooklyn,Brooklyn,borough,2700.0
2020-04-01,Brooklyn Heights,Brooklyn,neighborhood,3840.0
2020-04-01,Brookville,Queens,neighborhood,
2020-04-01,Brownsville,Brooklyn,neighborhood,1843.0
2020-04-01,Bushwick,Brooklyn,neighborhood,2697.0
2020-04-01,Cambria Heights,Queens,neighborhood,
2020-04-01,Canarsie,Brooklyn,neighborhood,2299.0
2020-04-01,Carroll Gardens,Brooklyn,neighborhood,3300.0
2020-04-01,Castle Hill,Bronx,neighborhood,
2020-04-01,Central Harlem,Manhattan,neighborhood,2500.0
2020-04-01,Central Park South,Manhattan,neighborhood,8500.0
2020-04-01,Central Queens,Queens,submarket,2200.0
2020-04-01,Chelsea,Manhattan,neighborhood,4000.0
2020-04-01,Chinatown,Manhattan,neighborhood,3000.0
2020-04-01,City Island,Bronx,neighborhood,
2020-04-01,Civic Center,Manhattan,neighborhood,
2020-04-01,Clearview,Queens,neighborhood,
2020-04-01,Clinton Hill,Brooklyn,neighborhood,2995.0
2020-04-01,Co-op City,Bronx,neighborhood,
2020-04-01,Cobble Hill,Brooklyn,neighborhood,3500.0
2020-04-01,College Point,Queens,neighborhood,
2020-04-01,Columbia St Waterfront District,Brooklyn,neighborhood,3000.0
2020-04-01,Concourse,Bronx,neighborhood,1912.0
2020-04-01,Coney Island,Brooklyn,neighborhood,2250.0
2020-04-01,Corona,Queens,neighborhood,1875.0
2020-04-01,Country Club,Bronx,neighborhood,
2020-04-01,Crotona Park East,Bronx,neighborhood,2223.0
2020-04-01,Crown Heights,Brooklyn,neighborhood,2500.0
2020-04-01,DUMBO,Brooklyn,neighborhood,4700.0
2020-04-01,Ditmas Park,Brooklyn,neighborhood,2295.0
2020-04-01,Douglaston,Queens,neighborhood,
2020-04-01,Downtown Brooklyn,Brooklyn,neighborhood,3263.0
2020-04-01,Dyker Heights,Brooklyn,neighborhood,2100.0
2020-04-01,East Brooklyn,Brooklyn,submarket,2555.0
2020-04-01,East Elmhurst,Queens,neighborhood,
2020-04-01,East Flatbush,Brooklyn,neighborhood,2185.0
2020-04-01,East Harlem,Manhattan,neighborhood,2500.0
2020-04-01,East New York,Brooklyn,neighborhood,2195.0
2020-04-01,East Tremont,Bronx,neighborhood,
2020-04-01,East Village,Manhattan,neighborhood,3300.0
2020-04-01,Eastchester,Bronx,neighborhood,
2020-04-01,Edenwald,Bronx,neighborhood,
2020-04-01,Elmhurst,Queens,neighborhood,2025.0
2020-04-01,Financial District,Manhattan,neighborhood,3621.0
2020-04-01,Flatbush,Brooklyn,neighborhood,2299.0
2020-04-01,Flatiron,Manhattan,neighborhood,4600.0
2020-04-01,Flatlands,Brooklyn,neighborhood,
2020-04-01,Floral Park,Queens,neighborhood,
2020-04-01,Flushing,Queens,neighborhood,1850.0
2020-04-01,Fordham,Bronx,neighborhood,1750.0
2020-04-01,Forest Hills,Queens,neighborhood,2100.0
2020-04-01,Fort Greene,Brooklyn,neighborhood,3200.0
2020-04-01,Fresh Meadows,Queens,neighborhood,
2020-04-01,Gerritsen Beach,Brooklyn,neighborhood,
2020-04-01,Glen Oaks,Queens,neighborhood,
2020-04-01,Glendale,Queens,neighborhood,2400.0
